populacao,ano,amazonia,fronteira,capital,latitude,longitude,altitude,area,sigla_uf,nome_uf,venda_gasolina,venda_etanol,venda_diesel,emissao_co,emissao_nox,emissao_covnm,emissao_mp25_total,emissao_mpcomb,emissao_co2e,energia_renovavel,municipio,regiao,uf_regiao,cluster
63104.0,2020,N,N,N,-2.886,-40.12,7,842884,CE,CEARA,8030000,620000,8161600,2917.070794435838,2558.2044286298383,418.44528635737856,105.32489918659654,56.44096399757062,522.2079628727182,0.3219499723470003,Acaraú,NE,Nordeste,1
54481.0,2020,N,N,N,-6.095,-39.453,317,2265316,CE,CEARA,5056000,168000,2469000,1807.363187649922,970.0047343015684,258.81697825598565,45.31580876626634,20.996742859045828,264.65540776620566,0.2784723372079269,Acopiara,NE,Nordeste,1
17493.0,2020,N,N,N,-6.574,-40.124,466,2434414,CE,CEARA,1402000,70000,517000,1515.7523124735103,663.8581914023797,217.91608635059,33.204956443491966,14.19615229974119,205.9365809949805,0.3405248645863618,Aiuaba,NE,Nordeste,1
11781.0,2020,N,N,N,-3.589,-40.546,656,138598,CE,CEARA,790000,25000,267000,1246.106908260099,517.068427546834,178.66652746887604,26.34237054079393,11.025069717311256,167.36177205542978,0.2924159921072731,Alcântaras,NE,Nordeste,1
7650.0,2020,N,N,N,-7.002,-39.741,661,73296,CE,CEARA,575000,0,845000,1874.8580086956888,2128.3733720334594,265.3851717979134,83.18013777357423,47.32862710916074,388.8233546285652,0.1420324166586563,Altaneira,NE,Nordeste,1
17196.0,2020,N,N,N,-5.521,-38.272,79,1338743,CE,CEARA,1840000,40000,1745000,2361.7968028659266,2014.866129385573,336.3422161054978,83.31653341235518,44.44889123922655,421.615006440314,0.2108376195900365,Alto Santo,NE,Nordeste,1
43829.0,2020,N,N,N,-3.361,-39.831,34,1179590,CE,CEARA,4650000,186000,2132000,2053.567624863858,1051.6697878854072,294.4814937763673,49.87655572795733,22.704272560244306,295.0984414536837,0.3010563749495891,Amontada,NE,Nordeste,1
7378.0,2020,N,N,N,-6.775,-39.989,365,260101,CE,CEARA,1375000,88000,966000,3909.925782165061,2679.072023167256,561.4157725585496,116.91931039771052,58.600113852722565,626.2365046112867,0.3290178883071675,Antonina do Norte,NE,Nordeste,18
14672.0,2020,N,N,N,-3.949,-39.432,91,544744,CE,CEARA,1413800,55200,435500,1779.593729415996,690.8722163544646,255.55738410622297,36.101533588354165,14.658625546198676,233.70015276146765,0.3193929783848465,Apuiarés,NE,Nordeste,1
80935.0,2020,N,N,N,-3.901,-38.391,14,480976,CE,CEARA,16091950,2191000,15467000,4589.427279806393,3804.134349153285,663.893872101631,158.8635581216035,83.70747499049854,790.4760888985519,0.4187688151199282,Aquiraz,NE,Nordeste,4
74975.0,2020,N,N,N,-4.562,-37.77,5,1229194,CE,CEARA,10396826,977000,10203000,3169.4504352348144,2700.6676458710376,455.8254488478213,111.94746160961051,59.51561338190553,557.6803252995594,0.3539426287197221,Aracati,NE,Nordeste,4
26535.0,2020,N,N,N,-4.371,-38.814,107,656532,CE,CEARA,4396000,430500,1181000,3101.153978869303,1074.8023568257288,449.88198307767647,58.977286214066446,22.54816431198777,386.78675946752463,0.4671472583142663,Aracoiaba,NE,Nordeste,4
10959.0,2020,N,N,N,-4.753,-40.833,380,344132,CE,CEARA,1141000,36000,490000,1990.383764858504,976.3986997372392,285.11146052908094,46.93531401298561,21.03447467093433,282.3958696607953,0.2804260569699014,Ararendá,NE,Nordeste,1
21654.0,2020,N,N,N,-7.213,-40.046,605,1347047,CE,CEARA,1737500,60000,661500,1513.0241376562387,681.3681625046885,216.9454315995028,33.719399982096874,14.60355761485822,208.3911412687772,0.2954895223463047,Araripe,NE,Nordeste,1
11802.0,2020,N,N,N,-4.418,-39.045,838,142538,CE,CEARA,986000,30000,366000,1567.9039407550026,694.732075816275,224.68285842705885,34.56769542120372,14.877034851639385,215.07832502117785,0.2842126206649923,Aratuba,NE,Nordeste,1
7844.0,2020,N,N,N,-6.324,-40.161,337,1066426,CE,CEARA,983500,34000,708500,2613.4398540000125,1840.952126790937,373.5449856206384,79.6835348799862,40.33378077826643,426.44745281216655,0.2591033839262922,Arneiroz,NE,Nordeste,1
23478.0,2020,N,N,N,-6.874,-39.875,442,1116320,CE,CEARA,2297500,87000,1192000,1926.9701677554085,1077.5022786950587,276.06903727664223,49.723918079355336,23.368890767233594,286.15436786237007,0.2879320433922146,Assaré,NE,Nordeste,1
24610.0,2020,N,N,N,-6.943,-38.968,267,885827,CE,CEARA,1944500,36000,564000,1437.6388073166802,539.6050750641215,205.7688075369597,28.52770710344969,11.430313299725489,188.18958192516007,0.2542560447236427,Aurora,NE,Nordeste,1
6303.0,2020,N,N,N,-6.73,-38.717,279,146442,CE,CEARA,370000,26000,50000,1039.7285822199954,236.99778176006492,150.4230780399559,15.756245018447473,4.761508264508098,118.42583755570632,0.437830445371738,Baixio,NE,Nordeste,4
18256.0,2020,N,N,N,-5.31,-38.921,170,1079987,CE,CEARA,1592000,72000,958000,1764.7420352633314,1092.407194774101,252.9190329101508,48.96322349689614,23.80093112414221,272.1506997914828,0.2976308910600846,Banabuiú,NE,Nordeste,1
61228.0,2020,N,N,N,-7.305,-39.302,414,479184,CE,CEARA,9961500,647500,6655000,3381.856988085378,2236.6829018957646,485.8272429103164,98.53232234637832,48.85144336362544,533.430650430054,0.3352108599627169,Barbalha,NE,Nordeste,1
22573.0,2020,N,N,N,-4.287,-38.643,100,245946,CE,CEARA,2305000,205000,585000,1895.083569966344,634.2679709967235,274.57675905546785,35.29205640994058,13.271396155518593,234.7718283239316,0.4526408713834509,Barreira,NE,Nordeste,4
22758.0,2020,N,N,N,-7.177,-38.782,362,709655,CE,CEARA,2806000,172000,6006000,3621.1472118721545,5003.546875043344,514.6554220675581,189.68196024568903,111.67559971177828,833.9609395620066,0.2298448354061085,Barro,NE,Nordeste,18
15044.0,2020,N,N,N,-3.019,-41.137,25,383426,CE,CEARA,1327000,69000,551000,1693.6821976285016,805.4442616239877,243.4544971411884,39.162065367712856,17.31008556945679,236.36079863680752,0.3388345426664347,Barroquinha,NE,Nordeste,1
35941.0,2020,N,N,N,-4.329,-38.885,171,308780,CE,CEARA,2670000,173000,1151000,1441.0788878686735,700.4006384700166,207.5324216416076,33.83091297987395,15.066004744217604,201.8949537070722,0.3674508064168826,Baturité,NE,Nordeste,4
53949.0,2020,N,N,N,-4.18,-38.131,12,1616389,CE,CEARA,6155000,500000,4980000,2480.7746006341545,1862.8475230312013,356.7324738983253,79.49139668589629,40.87914098181747,412.236189476954,0.350636972259861,Beberibe,NE,Nordeste,1
32722.0,2020,N,N,N,-3.051,-40.168,15,841718,CE,CEARA,2429000,135000,1189000,1459.7475971996555,778.4825177748473,209.78133596003823,36.48005989340966,16.835649292563325,211.9737774580608,0.3370453479086392,Bela Cruz,NE,Nordeste,1
54577.0,2020,N,N,N,-5.128,-39.732,275,2836774,CE,CEARA,5460000,290000,4167000,2125.4657779403783,1548.0596680613896,304.52773023474,66.49170042331706,33.94861505096744,350.48036204319385,0.2989640179244889,Boa Viagem,NE,Nordeste,1
49842.0,2020,N,N,N,-7.493,-38.985,381,661959,CE,CEARA,6285000,410000,3425000,2530.5588765241487,1450.6002777983351,364.0025767436596,66.53126332658735,31.478030846823906,376.68997243424417,0.3516369838355247,Brejo Santo,NE,Nordeste,1
63907.0,2020,N,N,N,-2.902,-40.841,8,1123937,CE,CEARA,6326000,421000,3608000,2002.2656675638395,1184.623924541781,287.9925576230826,53.8344911234836,25.744550822583925,301.6592563641256,0.3510416307436419,Camocim,NE,Nordeste,1
27470.0,2020,N,N,N,-7.074,-40.376,566,1082771,CE,CEARA,3770500,141500,3010500,2926.975877461827,2210.835313450287,418.2728327629085,94.06465099913213,48.56106513831464,492.2185959396917,0.2597983290520504,Campos Sales,NE,Nordeste,1
77244.0,2020,N,N,N,-4.359,-39.312,148,3218423,CE,CEARA,9732814,706000,7238500,2682.6374198861654,1906.5320857431584,385.522264995809,82.45243075457803,41.756254940593706,435.7271391920957,0.3416366580759729,Canindé,NE,Nordeste,1
17786.0,2020,N,N,N,-4.47,-38.901,159,194797,CE,CEARA,1816000,152000,535000,1914.8943153956889,709.8202928415184,277.061485912452,37.87200955656828,14.981905677793453,244.5867429985827,0.433418171828916,Capistrano,NE,Nordeste,4
22782.0,2020,N,N,N,-4.232,-39.193,144,846373,CE,CEARA,1744500,105000,912000,1523.6023153796198,849.7141918166673,219.039335426948,39.284292178076576,18.416049065204625,224.7112480017553,0.3433123925950368,Caridade,NE,Nordeste,1
18459.0,2020,N,N,N,-3.951,-40.473,158,756893,CE,CEARA,1746000,72000,790000,1828.4728446954189,927.2861580933696,262.27125735677475,44.11825618800142,20.007667461317773,261.7491192679288,0.3052218220477451,Cariré,NE,Nordeste,1
26987.0,2020,N,N,N,-7.042,-39.284,715,623823,CE,CEARA,2255500,125000,886500,1596.262058958616,729.5428602355651,229.63389482921565,35.961734261767454,15.63977504595931,219.57678808260783,0.3508852266728065,Caririaçu,NE,Nordeste,1
18699.0,2020,N,N,N,-6.537,-39.497,240,1061825,CE,CEARA,1173000,0,441000,1163.4199093259654,525.9299889177985,165.85522273288845,25.940405882111364,11.287669555969355,162.11436082882796,0.174856273972307,Cariús,NE,Nordeste,1
17685.0,2020,N,N,N,-4.167,-40.943,766,364750,CE,CEARA,1798000,31000,573000,1865.8319165882967,747.3177173970964,266.9210062274937,38.539091177773706,15.904753971332592,249.0361233000476,0.2463242849664328,Carnaubal,NE,Nordeste,1
72232.0,2020,N,N,N,-4.131,-38.236,40,837967,CE,CEARA,9303000,1187000,4279041,2586.262854735659,1286.9876614494938,375.9170983190856,61.87588089371865,27.67366034081964,359.19359474370265,0.4799874961941149,Cascavel,NE,Nordeste,4
20871.0,2020,N,N,N,-6.131,-39.878,589,486859,CE,CEARA,1193000,0,471000,1066.41871264108,498.8640545706072,152.00210619375483,24.31980239511797,10.72837837909654,150.26966316840628,0.1737978001583676,Catarina,NE,Nordeste,1
10376.0,2020,N,N,N,-4.648,-40.201,280,790483,CE,CEARA,1195000,52000,471000,2189.1862727626813,1006.7926989119724,314.3175168725321,49.48900289752496,21.599753128751114,302.8158884509585,0.3194108012821208,Catunda,NE,Nordeste,1
365212.0,2020,N,N,N,-3.733,-38.656,29,1227895,CE,CEARA,64821901,11255900,71194106,4293.756289679434,3843.642334839526,623.1755102641056,157.95727610294716,84.75556480740225,763.5762985548163,0.4485699950709145,Caucaia,NE,Nordeste,15
25585.0,2020,N,N,N,-6.607,-39.062,250,725786,CE,CEARA,2708000,85000,1428000,2083.879582971154,1181.4161335234844,298.21650921773494,54.27854387018895,25.64390724960326,311.60515884045867,0.268971506206527,Cedro,NE,Nordeste,1
13091.0,2020,N,N,N,-3.034,-41.244,12,238228,CE,CEARA,1254000,0,563000,1817.4761212649832,930.5673183100374,258.9354771517124,44.04386876170495,20.11239443792994,264.1060216174238,0.1709280945779604,Chaval,NE,Nordeste,1
13565.0,2020,N,N,N,-4.843,-39.141,237,815759,CE,CEARA,912000,52000,306000,1262.3349906662168,516.4529022065655,181.76211607885784,26.489356323278265,10.991232542873064,167.48530359009945,0.3643048476117437,Choró,NE,Nordeste,1
20274.0,2020,N,N,N,-4.3,-38.497,48,278400,CE,CEARA,6060900,888000,6256000,7050.076988308801,6108.696719788632,1020.450295664434,252.65283159917337,134.60187048430564,1238.943386094897,0.4239286282379149,Chorozinho,NE,Nordeste,18
23239.0,2020,N,N,N,-3.533,-40.657,72,775746,CE,CEARA,3816000,75000,5683000,4141.230217101082,4710.674439649387,587.627844334971,184.11552779084303,104.73650319051856,857.2478374971172,0.1834955848447909,Coreaú,NE,Nordeste,18
75159.0,2020,N,N,N,-5.178,-40.678,274,2985411,CE,CEARA,9173000,493000,5556000,2481.1766336258183,1538.2732059344728,356.0500421702058,68.94268410412688,33.51141207247939,382.075433638572,0.3176878172041175,Crateús,NE,Nordeste,1
133031.0,2020,N,N,N,-7.234,-39.409,426,1009202,CE,CEARA,22701000,1506000,13304000,3467.088669959465,2091.0068011140097,498.5853379831794,94.50029916299836,45.48324301164245,526.3734403776741,0.3484783516486721,Crato,NE,Nordeste,18
18133.0,2020,N,N,N,-4.4,-40.911,571,700356,CE,CEARA,1461000,47000,661000,1551.5301133840717,789.3821160170816,222.2204422937545,37.50060286107362,17.039511533149632,222.92210747042785,0.2795364843379824,Croatá,NE,Nordeste,1
24977.0,2020,N,N,N,-2.918,-40.172,16,334833,CE,CEARA,6922000,341000,5162035,5850.925099795036,4199.647330468314,837.9483140624617,181.01588675724344,92.05260498880428,959.4028440490256,0.292068976351291,Cruz,NE,Nordeste,18
9662.0,2020,N,N,N,-5.917,-39.268,288,470421,CE,CEARA,928000,0,272000,1734.749658885582,660.2006098170989,247.48617107678965,34.673313142483856,14.009797633756266,229.3741482908109,0.1799285898577222,Deputado Irapuan Pinheiro,NE,Nordeste,1
7225.0,2020,N,N,N,-6.032,-38.349,200,382730,CE,CEARA,553000,27000,160000,1411.2894295161184,523.1268725718072,203.0430147207929,27.84852041307533,11.056966133418316,182.27474541499976,0.3505339116300065,Ererê,NE,Nordeste,1
54337.0,2020,N,N,N,-3.89,-38.451,28,76583,CE,CEARA,22051000,2703000,19359000,9124.736883636406,7145.464026182372,1318.7406837513686,302.2520136937577,156.9445127906218,1533.20891745238,0.4099290648373111,Eusébio,NE,Nordeste,7
19389.0,2020,N,N,N,-6.931,-39.566,337,503574,CE,CEARA,1668000,50000,862500,1687.6060662524592,944.110740977122,241.4756169506944,43.54560182731639,20.48042067112173,251.17818079342308,0.265990035078581,Farias Brito,NE,Nordeste,1
24452.0,2020,N,N,N,-3.798,-40.261,99,516988,CE,CEARA,1985000,120000,2755000,2026.2607156250604,2180.892622546776,289.2016672499264,86.16203815761844,48.40551646892352,404.4750919896778,0.2643923668164044,Forquilha,NE,Nordeste,1
2686612.0,2020,N,N,S,-3.717,-38.543,21,313140,CE,CEARA,414809430,72284739,199910441,3179.1809341797684,1609.0617535851563,465.0771020211306,77.09898293765531,34.59209784675529,438.96017940406017,0.5384030952138062,Fortaleza,NE,Nordeste,5
16631.0,2020,N,N,N,-4.452,-37.797,15,280184,CE,CEARA,2436000,256000,1370000,3002.1191834737806,1735.122647704131,434.3484379188394,79.52647119267132,37.63287272291999,443.86949820652654,0.4263696359447064,Fortim,NE,Nordeste,4
14134.0,2020,N,N,N,-3.76,-40.816,120,181240,CE,CEARA,2419400,43800,1932350,3623.3145754467055,2755.9110972658223,516.2778108316443,116.97983362568364,60.56856487858506,613.8000788068811,0.2099053561922767,Frecheirinha,NE,Nordeste,1
7694.0,2020,N,N,N,-4.053,-39.454,95,206198,CE,CEARA,494400,0,131400,1150.3267090153986,409.6886726186149,164.1515981944305,22.084531567104705,8.65084388621855,149.3014504917626,0.1817684191767257,General Sampaio,NE,Nordeste,1
14407.0,2020,N,N,N,-4.046,-40.753,179,281890,CE,CEARA,1060000,0,312000,1329.41943845398,507.3977213401831,189.6580274833168,26.618785935628843,10.76946671158234,175.92503794910735,0.1798474603790949,Graça,NE,Nordeste,1
54962.0,2020,N,N,N,-3.12,-40.826,10,2697202,CE,CEARA,4131000,132000,2740000,1539.9194306973714,1025.211792740216,220.1235580773885,45.02502487316213,22.41245769931368,245.4660494734932,0.2573455932930468,Granja,NE,Nordeste,1
4814.0,2020,N,N,N,-6.888,-39.218,311,100135,CE,CEARA,288000,0,76000,1070.3192303889748,379.3708308684367,152.73722503384732,20.48961135812595,8.007683834659662,138.73564622634953,0.1818988881982326,Granjeiro,NE,Nordeste,1
11144.0,2020,N,N,N,-3.913,-40.383,88,155963,CE,CEARA,2766043,61000,676000,4457.06882737619,1489.0932847939991,638.6329443135116,82.52812630945033,31.24933880781184,564.390552995691,0.272982447224302,Groaíras,NE,Nordeste,18
26290.0,2020,N,N,N,-4.04,-38.637,62,267203,CE,CEARA,700000,65000,320000,526.6712218806072,264.13402535270177,76.15593102637023,12.645261606197204,5.6874471889307845,74.0383016520431,0.4216588474794087,Guaiúba,NE,Nordeste,4
40784.0,2020,N,N,N,-4.167,-40.748,902,611463,CE,CEARA,5156000,108000,2789000,2488.30771395295,1441.643417114965,355.45331957858724,65.77989373409214,31.332719873069795,376.1991356533079,0.2367921319015428,Guaraciaba do Norte,NE,Nordeste,1
20053.0,2020,N,N,N,-4.408,-40.438,190,966572,CE,CEARA,1680000,51000,671000,1586.0508277362458,739.7378607634362,227.21609363738648,36.161235110696296,15.89033076983669,221.2715631088871,0.2804587978363621,Hidrolândia,NE,Nordeste,1
68529.0,2020,N,N,N,-4.099,-38.496,65,159972,CE,CEARA,14048000,1365500,25953964,5729.435010741766,7229.005234035054,818.8982088033628,278.0979372781693,161.00193784082848,1244.7447289852062,0.2921185639927007,Horizonte,NE,Nordeste,18
13369.0,2020,N,N,N,-4.804,-38.753,190,877260,CE,CEARA,1939000,269000,1482000,3183.8777947910385,2254.839499473763,461.7420106367141,97.8302004606701,49.32175081880229,509.0596875531683,0.4477141510897283,Ibaretama,NE,Nordeste,4
25082.0,2020,N,N,N,-3.923,-40.889,878,414902,CE,CEARA,2873500,69000,990000,2126.163543606607,896.540601287277,304.43618709941524,45.38698014645481,19.14196097875234,287.6679870310462,0.2668615760648006,Ibiapina,NE,Nordeste,1
12629.0,2020,N,N,N,-4.974,-38.639,200,424242,CE,CEARA,1513070,45000,845000,2379.0571952678747,1405.1850273942564,340.27162048829075,63.78410614507054,30.56132597204592,361.54397175074064,0.2611181725691684,Ibicuitinga,NE,Nordeste,1
20060.0,2020,N,N,N,-4.713,-37.355,5,428688,CE,CEARA,2665000,215000,4932000,3697.60051487398,4691.206683039404,527.4893488111275,180.25765792882072,104.50630348243014,807.5767261023798,0.2696290271623431,Icapuí,NE,Nordeste,18
68162.0,2020,N,N,N,-6.401,-38.862,153,1871980,CE,CEARA,7247501,416000,3335297,2074.2697710839293,1058.4132478529543,298.2736461130896,50.29932594955668,22.83434720211159,296.2605416207069,0.3456065547123969,Icó,NE,Nordeste,1
103074.0,2020,N,N,N,-6.359,-39.299,217,1029002,CE,CEARA,16102000,1106000,13748500,3421.6885510587726,2676.9191774079645,490.95177400091023,113.06427870317944,58.8425286001602,580.9145259549216,0.3220230268842117,Iguatu,NE,Nordeste,18
26187.0,2020,N,N,N,-5.396,-40.309,343,3218641,CE,CEARA,2371000,146000,1083000,1767.5781342334617,895.8396431987447,254.349922938316,42.675038583347856,19.31753974913412,251.5565789219088,0.3560301504111365,Independência,NE,Nordeste,1
11596.0,2020,N,N,N,-4.9,-40.759,278,701990,CE,CEARA,1247000,83000,427000,2031.8260763459443,840.2039274832736,292.99157573383025,42.94949919475461,17.888466192860392,269.69379808639087,0.3863788955723974,Ipaporanga,NE,Nordeste,4
12485.0,2020,N,N,N,-6.79,-38.719,273,273696,CE,CEARA,1336000,58000,1440000,2461.95545754592,2268.931343229779,351.35649400459374,92.35154044146044,50.156408162196136,454.5434010594421,0.2521374894283076,Ipaumirim,NE,Nordeste,1
42058.0,2020,N,N,N,-4.322,-40.711,247,630468,CE,CEARA,4339000,207000,3331000,2190.0138057803674,1604.5402634698191,313.5128863355304,68.80324795005752,35.198343004396435,362.5020872256472,0.286387164343005,Ipu,NE,Nordeste,1
38114.0,2020,N,N,N,-4.542,-40.719,231,1474108,CE,CEARA,3311000,140000,1834000,1731.5929987149077,1012.3173022812888,248.16763530393592,46.1142711117834,21.99985126559981,261.2598666472056,0.2956081554224022,Ipueiras,NE,Nordeste,1
14326.0,2020,N,N,N,-5.812,-38.306,131,822833,CE,CEARA,1616000,70000,530000,2100.3318082595847,850.0319784285732,301.76632580664875,43.738238208955295,18.085975820791266,278.9201225709348,0.3287421695642435,Iracema,NE,Nordeste,1
24305.0,2020,N,N,N,-3.746,-39.783,153,1461223,CE,CEARA,2062000,124000,2970000,2143.397190711626,2360.265586864382,305.8012052136053,92.862555851596,52.41683689528767,433.2363873643112,0.260706073316214,Irauçuba,NE,Nordeste,1
7866.0,2020,N,N,N,-4.674,-37.822,7,209490,CE,CEARA,927000,0,125000,2019.43423473325,470.12746067351975,288.5410777920728,30.723171034774644,9.52003900751361,237.2928107108993,0.1920170943956141,Itaiçaba,NE,Nordeste,1
38325.0,2020,N,N,N,-3.969,-38.528,60,150788,CE,CEARA,8804000,1246200,12007000,5853.763545946008,6081.867702478848,844.0673629746276,242.30561841089423,134.7562048540773,1132.311493503984,0.3837659514130251,Itaitinga,NE,Nordeste,18
53067.0,2020,N,N,N,-3.687,-39.586,262,439501,CE,CEARA,6913000,513000,15882000,3959.299172856469,5660.268970529593,563.0672516979508,213.5504533884108,126.40618491174696,929.6073043199476,0.2412066159919801,Itapajé,NE,Nordeste,18
130539.0,2020,N,N,N,-3.494,-39.579,108,1614682,CE,CEARA,14129000,1359000,7027000,2169.3338424562767,1153.2428671106145,313.6884016133934,54.19989606177188,24.91020948187257,311.2846650044002,0.4211140473323175,Itapipoca,NE,Nordeste,4
20520.0,2020,N,N,N,-4.564,-38.922,133,588684,CE,CEARA,1087000,55000,286000,969.3868492023332,336.7928827362352,139.55057440277014,18.40347305276057,7.081514262502899,122.86740955485308,0.3600508527970946,Itapiúna,NE,Nordeste,1
42215.0,2020,N,N,N,-2.92,-39.915,34,720668,CE,CEARA,5636500,437000,7354400,3286.376926143752,3386.083201419291,470.3540325406743,134.92337752589637,75.0567762521164,639.0848827493846,0.2985730125926527,Itarema,NE,Nordeste,18
21836.0,2020,N,N,N,-4.529,-39.622,794,783347,CE,CEARA,2189500,105000,806000,1894.349547656768,829.2586564553345,272.26004730664226,41.48060086299853,17.73373047226702,257.4845004059724,0.3353606220825958,Itatira,NE,Nordeste,1
18147.0,2020,N,N,N,-5.613,-38.767,120,1759722,CE,CEARA,2245000,50000,1030000,2376.86933933658,1225.6565098618328,339.8596661111075,57.94781058557348,26.48330026344789,344.0913628603278,0.2485947686769839,Jaguaretama,NE,Nordeste,1
11492.0,2020,N,N,N,-5.658,-38.62,92,668291,CE,CEARA,1810000,76000,3669000,4496.391533898222,6064.348043738467,638.0213660493546,230.6610707815052,135.30481602247716,1022.9130617403498,0.2054805257050648,Jaguaribara,NE,Nordeste,18
34636.0,2020,N,N,N,-5.891,-38.622,123,1876793,CE,CEARA,5557000,278000,5788000,3665.890568748899,3296.424590213041,523.7957799907788,134.88953090992334,72.81034437436942,667.777782250052,0.2683000742590589,Jaguaribe,NE,Nordeste,18
33834.0,2020,N,N,N,-4.834,-37.781,12,867251,CE,CEARA,3582000,315000,3462000,2405.336096906709,2032.8004916606933,345.6957176123948,84.40235916852247,44.78914977491034,422.0157751803894,0.3454221820465996,Jaguaruana,NE,Nordeste,1
27181.0,2020,N,N,N,-7.582,-39.298,648,457034,CE,CEARA,2107000,113000,823000,1478.2839944991042,673.1194647805214,212.60607378347967,33.21971379774703,14.427701374328734,203.20269032106123,0.3467413397855216,Jardim,NE,Nordeste,1
8130.0,2020,N,N,N,-7.686,-39.016,434,312584,CE,CEARA,1989000,60000,30729000,26170.479799780816,69270.18253698718,3649.317753405264,2439.270516890121,1560.5955808076783,9362.041559890138,0.1206148143328055,Jati,NE,Nordeste,20
20087.0,2020,N,N,N,-2.794,-40.513,100,201858,CE,CEARA,4186000,275000,3563000,4556.158825367054,3560.4796028495703,653.4651670881683,150.4078267028238,78.2650256032087,773.5916824832839,0.3164124590922319,Jijoca de Jericoacoara,NE,Nordeste,18
276264.0,2020,N,N,N,-7.213,-39.315,377,248558,CE,CEARA,40668500,3419500,16756000,2862.4076262444546,1338.458380668016,413.5664975076223,65.56346368043037,28.7085244463112,393.55446838096816,0.4122923330522464,Juazeiro do Norte,NE,Nordeste,4
24892.0,2020,N,N,N,-6.525,-39.528,246,937180,CE,CEARA,3456000,160000,3485000,3141.166354630725,2768.3489684346755,448.701879741398,113.75414077873216,61.11188903294077,566.9465247386072,0.2630631419194757,Jucás,NE,Nordeste,1
31492.0,2020,N,N,N,-6.753,-38.972,239,947957,CE,CEARA,3822500,238000,4336500,2851.513922845879,2700.317310331729,407.82517203414704,109.35579603491016,59.725894807800685,531.962890620972,0.284949899930049,Lavras da Mangabeira,NE,Nordeste,1
59890.0,2020,N,N,N,-5.146,-38.098,30,751535,CE,CEARA,10449000,497000,9433000,3841.279307150416,3143.0301431312096,549.2650675186616,131.2901398433775,69.21696232768944,668.8272592535076,0.2740494288349068,Limoeiro do Norte,NE,Nordeste,18
19864.0,2020,N,N,N,-4.857,-39.577,299,1034773,CE,CEARA,1762755,92000,1046000,1796.5534719737843,1098.4997292183214,257.7757910684992,49.42165656629343,23.91684700741546,275.2171928478805,0.3155060978262509,Madalena,NE,Nordeste,1
229458.0,2020,N,N,N,-3.877,-38.626,40,105696,CE,CEARA,51881900,9551200,66231100,5724.940378373086,5632.539910143483,830.3804647540644,227.0228152805473,124.55383519552755,1068.244255402386,0.4404521414370318,Maracanaú,NE,Nordeste,15
130346.0,2020,N,N,N,-3.89,-38.686,80,590824,CE,CEARA,11150365,1489200,7596090,1832.695185852495,1200.137511115926,265.86037333739216,53.14990988303686,26.166787909563567,283.4072174567696,0.4524816507631136,Maranguape,NE,Nordeste,4
27595.0,2020,N,N,N,-3.124,-40.147,20,574148,CE,CEARA,4607500,303000,4475000,3767.849198665316,3218.1385575317595,539.8442863323334,133.21744310064295,70.95209908305237,667.2737884060433,0.3050743631814988,Marco,NE,Nordeste,18
11321.0,2020,N,N,N,-3.226,-40.697,85,298948,CE,CEARA,847000,0,190000,1321.2044856310567,420.47776290282286,188.60979368622125,23.747659778934835,8.79685178852774,166.4927280372884,0.1847401311522856,Martinópole,NE,Nordeste,1
39044.0,2020,N,N,N,-3.523,-40.343,83,571531,CE,CEARA,4205000,206000,3028000,2257.3613138493783,1581.684189147907,323.35205625134233,68.59170423015759,34.63703296473734,366.2989238973394,0.2940136141551949,Massapê,NE,Nordeste,1
48168.0,2020,N,N,N,-7.389,-38.774,373,1111856,CE,CEARA,3937000,100000,1629500,1550.9850236641284,743.035269517101,221.9785736332924,35.986517561651524,15.988588167259325,218.6600866722877,0.2632891495918003,Mauriti,NE,Nordeste,1
15185.0,2020,N,N,N,-3.542,-40.455,657,144940,CE,CEARA,1053000,25000,295000,1260.6804926487714,461.2915330413401,180.62206473204188,24.640947258481475,9.7505742821379,163.5548276948985,0.274132426186202,Meruoca,NE,Nordeste,1
27462.0,2020,N,N,N,-7.313,-38.946,334,546637,CE,CEARA,3145000,210000,6479500,3314.844042924414,4480.4925491391805,471.5974271051345,170.43057388037957,99.95402299329189,752.9034339075379,0.2405950485882557,Milagres,NE,Nordeste,18
13142.0,2020,N,N,N,-5.675,-39.194,215,502036,CE,CEARA,1782000,31000,881000,2628.0211309992005,1430.953430898859,375.349478520634,66.5022905204177,31.00997890155391,388.5391617161593,0.2296226366558708,Milhã,NE,Nordeste,1
13894.0,2020,N,N,N,-3.569,-39.97,79,699588,CE,CEARA,790000,0,485000,1133.6762780031438,723.3171184907088,161.303668828955,32.088124717697994,15.795459389153695,178.96941556869504,0.1635062348456785,Miraíma,NE,Nordeste,1
35480.0,2020,N,N,N,-7.25,-39.143,360,651108,CE,CEARA,3468500,191500,3103000,2153.807473550108,1747.054650763794,308.33085743560554,73.14027821880363,38.458672164604565,372.908079611915,0.2909802655694806,Missão Velha,NE,Nordeste,1
43858.0,2020,N,N,N,-5.743,-39.628,244,2119462,CE,CEARA,4059000,256000,2162000,1848.978033205756,1043.7750907544116,265.90785885548,48.08670523506995,22.634055474373778,273.76297604929186,0.3485129349035948,Mombaça,NE,Nordeste,1
